time,place tortilla on cutting board,scoop peanut butter from the jar with a knife,spread peanut butter on the tortilla,wipe off knife with a paper towel,scoop grape jelly from the jar with a knife,spread grape jelly on the tortilla,roll tortilla into a roll,grab toothpicks,insert toothpicks into the roll,cut the ends of the tortilla,grab string,slide string under the tortilla,slice the wrap into small pieces using a string,place the mini wraps onto the plate
194.8,0.0943,0.0582,0.1589,0.0203,0.0936,0.1366,0.0439,0.0218,0.0123,0.0372,0.1468,0.0187,0.0791,0.0785
195.0,0.0905,0.0481,0.163,0.0155,0.0917,0.1506,0.0393,0.0222,0.0125,0.0392,0.1449,0.0171,0.0833,0.0821
195.2,0.086,0.0395,0.165,0.012,0.0909,0.1659,0.0343,0.0227,0.0125,0.041,0.1442,0.0152,0.0873,0.0834
195.4,0.0789,0.0389,0.1592,0.0103,0.0974,0.169,0.0304,0.0235,0.0124,0.0416,0.1475,0.0137,0.0887,0.0887
195.6,0.0722,0.041,0.1502,0.0101,0.0992,0.174,0.0285,0.0248,0.0124,0.0402,0.1535,0.0122,0.0903,0.0914
195.8,0.0814,0.0435,0.1362,0.0103,0.0959,0.159,0.0297,0.0242,0.0122,0.041,0.1532,0.0114,0.1032,0.0988
196.0,0.0912,0.0451,0.1241,0.0105,0.0917,0.1451,0.0313,0.0234,0.0121,0.0414,0.1521,0.0107,0.1159,0.1054
196.2,0.0888,0.0434,0.1261,0.0112,0.0901,0.1452,0.0359,0.0214,0.011,0.0465,0.1372,0.0125,0.1201,0.1103
196.4,0.0917,0.0444,0.1279,0.0113,0.0879,0.1393,0.0384,0.0221,0.0109,0.0489,0.1284,0.0136,0.123,0.1123
196.6,0.0931,0.0435,0.1355,0.0112,0.0862,0.1328,0.0424,0.0208,0.0105,0.0524,0.1131,0.014,0.1257,0.1188
196.8,0.094,0.0435,0.1431,0.0109,0.0866,0.1262,0.0458,0.0195,0.01,0.0559,0.0991,0.0142,0.1262,0.1251
197.0,0.0902,0.0491,0.1524,0.0117,0.0897,0.1297,0.0493,0.0169,0.0094,0.0575,0.0855,0.0155,0.1238,0.1193
197.2,0.0861,0.0554,0.1618,0.0123,0.0917,0.1318,0.0539,0.0145,0.0089,0.0594,0.073,0.017,0.1201,0.114
197.4,0.092,0.0517,0.1794,0.0117,0.0868,0.1341,0.0604,0.013,0.0086,0.0602,0.0679,0.0171,0.1149,0.1021
197.6,0.092,0.048,0.2014,0.0103,0.0833,0.1346,0.0611,0.0123,0.0089,0.0593,0.0642,0.0171,0.1066,0.1009
197.8,0.0865,0.0506,0.2288,0.0098,0.0827,0.1317,0.0599,0.0135,0.0093,0.0545,0.0667,0.0173,0.0906,0.0982
198.0,0.0815,0.0525,0.2546,0.009,0.082,0.1298,0.0565,0.0145,0.0096,0.0508,0.0687,0.0172,0.0769,0.0963
198.2,0.0797,0.0588,0.2677,0.0084,0.0848,0.1215,0.0507,0.0158,0.0106,0.0449,0.0784,0.0155,0.0693,0.094
198.4,0.0772,0.066,0.2808,0.0077,0.0875,0.1132,0.0455,0.0167,0.0115,0.0397,0.0868,0.0139,0.0622,0.0912
198.6,0.0728,0.0788,0.2842,0.0073,0.094,0.1014,0.0424,0.0178,0.0124,0.0355,0.1003,0.0134,0.055,0.0847
198.8,0.0705,0.0881,0.2592,0.0081,0.1006,0.0951,0.0393,0.0198,0.013,0.0343,0.124,0.0128,0.0543,0.0809
199.0,0.0716,0.0829,0.2362,0.0088,0.102,0.0902,0.036,0.0228,0.0135,0.0341,0.1459,0.0115,0.0549,0.0898
199.2,0.0725,0.0775,0.2127,0.0094,0.1024,0.0843,0.0326,0.0261,0.014,0.0337,0.1719,0.0102,0.0547,0.0981
199.4,0.0684,0.0735,0.1938,0.0101,0.1035,0.0858,0.0288,0.0287,0.0143,0.035,0.1812,0.0099,0.0574,0.1097
199.6,0.0687,0.0702,0.1757,0.0119,0.1039,0.0894,0.0282,0.0298,0.0137,0.0374,0.1864,0.0097,0.0626,0.1124
199.8,0.0718,0.0686,0.1703,0.0125,0.1008,0.0918,0.0303,0.0299,0.013,0.0372,0.1912,0.0096,0.0646,0.1083
200.0,0.0742,0.0676,0.1651,0.0134,0.0969,0.0929,0.0332,0.0307,0.0123,0.0362,0.1986,0.0096,0.0661,0.1032
200.2,0.0753,0.0651,0.1571,0.0155,0.0913,0.0975,0.0354,0.0316,0.0117,0.0353,0.2129,0.0098,0.0668,0.0947
200.4,0.0759,0.0625,0.1474,0.0176,0.086,0.1005,0.0372,0.0334,0.0112,0.0337,0.2322,0.01,0.0672,0.0854
200.6,0.0757,0.0549,0.1313,0.018,0.0892,0.1066,0.0355,0.0315,0.0103,0.0376,0.2363,0.0106,0.0739,0.0887
200.8,0.0756,0.0514,0.1312,0.016,0.0934,0.1106,0.0359,0.0283,0.01,0.0398,0.2307,0.0115,0.0747,0.0908
201.0,0.0754,0.0481,0.1308,0.0142,0.0976,0.1146,0.0362,0.0254,0.0097,0.0421,0.2249,0.0126,0.0755,0.0928
201.2,0.0731,0.053,0.14,0.012,0.098,0.1093,0.036,0.0245,0.0098,0.0394,0.2251,0.0126,0.0736,0.0936
201.4,0.0701,0.0585,0.1489,0.0101,0.0991,0.1039,0.0356,0.0234,0.0099,0.0369,0.2252,0.0126,0.0714,0.0943
201.6,0.0675,0.0636,0.1585,0.0084,0.0986,0.0984,0.0348,0.0223,0.0101,0.0353,0.2243,0.0126,0.0699,0.0958
201.8,0.0664,0.0729,0.1527,0.0087,0.1059,0.0982,0.0331,0.0217,0.0098,0.0344,0.2216,0.013,0.0712,0.0903
202.0,0.0652,0.0841,0.1479,0.0091,0.1143,0.0967,0.0312,0.0206,0.0095,0.0336,0.2163,0.0134,0.0729,0.0851
202.2,0.0651,0.0825,0.1431,0.0078,0.1197,0.096,0.0272,0.0193,0.009,0.0364,0.2058,0.0126,0.082,0.0935
202.4,0.0649,0.0805,0.1388,0.0068,0.1236,0.0956,0.0233,0.018,0.0084,0.0397,0.1945,0.0118,0.0913,0.1029
202.6,0.0661,0.0861,0.1425,0.0064,0.1174,0.0932,0.0219,0.0186,0.0081,0.0375,0.1979,0.0106,0.0946,0.0989
202.8,0.064,0.0947,0.1465,0.0066,0.1139,0.0899,0.0219,0.0207,0.0082,0.0315,0.2229,0.0107,0.0851,0.0834
203.0,0.0619,0.1038,0.1491,0.0067,0.1104,0.0859,0.0216,0.0224,0.0082,0.0265,0.2462,0.0108,0.077,0.0696
203.2,0.0617,0.1031,0.1446,0.0074,0.1102,0.0899,0.0223,0.023,0.0081,0.0254,0.2612,0.0118,0.0718,0.0594
203.4,0.0698,0.0886,0.1391,0.0079,0.1159,0.1025,0.0216,0.0231,0.0078,0.0273,0.245,0.0128,0.0766,0.062
203.6,0.0788,0.078,0.1311,0.0087,0.1232,0.1145,0.0209,0.0233,0.0074,0.0283,0.2291,0.0137,0.0797,0.0634
203.8,0.084,0.063,0.1267,0.0085,0.1245,0.1218,0.0187,0.0237,0.0075,0.0311,0.2168,0.0141,0.0847,0.075
204.0,0.0899,0.0498,0.1213,0.0082,0.125,0.1319,0.0171,0.0239,0.0075,0.034,0.201,0.0143,0.0885,0.0877
204.2,0.0957,0.0473,0.1181,0.0087,0.1328,0.1384,0.017,0.024,0.0076,0.0337,0.1855,0.0153,0.0849,0.091
204.4,0.1016,0.0442,0.1144,0.0092,0.1405,0.1449,0.0171,0.0241,0.0078,0.0333,0.171,0.0164,0.0812,0.0944
204.6,0.1074,0.0412,0.1106,0.0097,0.1482,0.1512,0.0171,0.0241,0.008,0.0327,0.1572,0.0176,0.0775,0.0975
204.8,0.1136,0.0399,0.107,0.0097,0.1509,0.1518,0.0168,0.0224,0.0079,0.0351,0.1336,0.0172,0.0821,0.1119
205.0,0.1187,0.0383,0.1031,0.0098,0.1517,0.1515,0.0164,0.0211,0.0078,0.0372,0.1142,0.0168,0.0854,0.1279
205.2,0.1234,0.0341,0.098,0.0098,0.1535,0.1504,0.0159,0.0195,0.0076,0.0383,0.1001,0.0166,0.0891,0.1438
205.4,0.1181,0.0391,0.1016,0.0108,0.1595,0.1446,0.0177,0.0191,0.0078,0.0385,0.0984,0.0175,0.088,0.1392
205.6,0.1126,0.0436,0.1063,0.0115,0.1649,0.1423,0.0199,0.0185,0.008,0.0388,0.097,0.0186,0.0862,0.1318
205.8,0.1077,0.0485,0.1109,0.012,0.1704,0.1405,0.0223,0.0178,0.0081,0.0388,0.0955,0.0195,0.0832,0.1249
206.0,0.0986,0.0542,0.1123,0.012,0.1721,0.1396,0.0237,0.0178,0.0089,0.0383,0.1013,0.0193,0.0884,0.1136
206.2,0.0908,0.061,0.1121,0.0118,0.1759,0.1366,0.0252,0.0177,0.0096,0.0371,0.1069,0.0188,0.0937,0.1026
206.4,0.0852,0.0681,0.1128,0.0115,0.1758,0.1333,0.0276,0.0176,0.0104,0.0362,0.1116,0.0186,0.0983,0.0929
206.6,0.0777,0.0702,0.1131,0.0111,0.1771,0.1332,0.0289,0.0172,0.0113,0.0354,0.1167,0.0184,0.1047,0.085
206.8,0.076,0.0765,0.1098,0.0108,0.182,0.1245,0.0267,0.0172,0.0118,0.0351,0.1225,0.0178,0.1054,0.084
207.0,0.0742,0.0831,0.1064,0.0105,0.1866,0.1161,0.0245,0.0171,0.0123,0.0347,0.1283,0.0172,0.106,0.0829
207.2,0.072,0.0922,0.1032,0.0098,0.1925,0.1074,0.0223,0.0169,0.0126,0.0346,0.1298,0.0167,0.1071,0.0831
207.4,0.0713,0.0957,0.0996,0.0089,0.1905,0.1008,0.0201,0.0174,0.0136,0.0333,0.142,0.0162,0.1066,0.084
207.6,0.0702,0.1004,0.0941,0.0083,0.1899,0.0927,0.0177,0.0176,0.0143,0.0323,0.153,0.0155,0.1076,0.0864
207.8,0.0694,0.1048,0.0893,0.0078,0.1887,0.0856,0.0156,0.0177,0.015,0.0314,0.1633,0.015,0.1084,0.0881
208.0,0.0717,0.1111,0.0877,0.0076,0.1911,0.077,0.0145,0.0177,0.015,0.0308,0.1651,0.0155,0.1011,0.0943
208.2,0.0732,0.1158,0.0871,0.0075,0.1906,0.0703,0.0133,0.0179,0.0153,0.0305,0.1677,0.016,0.0939,0.101
208.4,0.0751,0.1302,0.0886,0.0076,0.1821,0.0667,0.0137,0.0195,0.0153,0.0294,0.1707,0.0156,0.0871,0.0983
208.6,0.0782,0.1565,0.0894,0.0078,0.1702,0.0609,0.0146,0.0213,0.0153,0.0279,0.171,0.015,0.0786,0.0933
208.8,0.0796,0.167,0.094,0.0076,0.1577,0.0629,0.0169,0.0231,0.0156,0.0271,0.1705,0.0143,0.0788,0.0851
209.0,0.0812,0.1778,0.0993,0.0075,0.1472,0.0652,0.0195,0.0246,0.0156,0.0261,0.1675,0.0136,0.0779,0.0769
209.2,0.0832,0.1532,0.1042,0.0073,0.1423,0.0706,0.022,0.0255,0.0156,0.0286,0.1718,0.0137,0.0823,0.0796
209.4,0.0857,0.1343,0.1072,0.0071,0.1384,0.0743,0.0249,0.0258,0.0153,0.0316,0.1717,0.0139,0.0866,0.0833
209.6,0.0907,0.1176,0.1184,0.0072,0.1346,0.0865,0.0282,0.0237,0.0136,0.0352,0.1627,0.0142,0.0827,0.0846
209.8,0.0953,0.1023,0.1298,0.0072,0.13,0.1,0.0317,0.0216,0.0119,0.0391,0.1531,0.0143,0.0785,0.0853
210.0,0.0971,0.1018,0.1383,0.0075,0.1209,0.1073,0.0378,0.02,0.01,0.0405,0.1551,0.015,0.0736,0.0752
210.2,0.0987,0.1014,0.1465,0.0077,0.1117,0.1142,0.0452,0.0182,0.0083,0.0417,0.1557,0.0157,0.0688,0.0661
210.4,0.0996,0.0953,0.1505,0.0078,0.1119,0.1177,0.0466,0.0155,0.007,0.0441,0.1564,0.0175,0.0653,0.0648
210.6,0.098,0.089,0.1522,0.0076,0.1098,0.1173,0.0476,0.0149,0.0065,0.0421,0.17,0.0183,0.0607,0.0661
210.8,0.0974,0.0842,0.1533,0.0076,0.1091,0.1166,0.049,0.014,0.006,0.0401,0.1793,0.0193,0.0567,0.0675
211.0,0.0965,0.0797,0.1529,0.0074,0.1075,0.1155,0.0504,0.0134,0.0056,0.038,0.1901,0.0205,0.0533,0.0692
211.2,0.0923,0.0886,0.156,0.0081,0.1028,0.1197,0.0567,0.013,0.0053,0.0346,0.1931,0.0201,0.0493,0.0602
211.4,0.0881,0.0967,0.1583,0.0086,0.0977,0.1254,0.063,0.0128,0.0051,0.0313,0.1969,0.0197,0.045,0.0513
211.6,0.0883,0.1019,0.1468,0.009,0.0977,0.1152,0.064,0.0146,0.0055,0.0288,0.2125,0.0193,0.0462,0.0502
211.8,0.0869,0.1096,0.1381,0.0097,0.0945,0.1077,0.0691,0.0157,0.0057,0.0264,0.2309,0.0187,0.0445,0.0425
212.0,0.088,0.1028,0.1351,0.0105,0.0959,0.1112,0.07,0.0164,0.0061,0.0268,0.2336,0.0178,0.0436,0.0422
212.2,0.0891,0.0968,0.1303,0.0113,0.0978,0.1133,0.0707,0.0177,0.0066,0.0263,0.2386,0.0166,0.0432,0.0418
212.4,0.0901,0.0908,0.1281,0.012,0.098,0.1173,0.0739,0.0184,0.0071,0.0263,0.2386,0.0157,0.0433,0.0403
212.6,0.0936,0.0856,0.124,0.0122,0.097,0.1218,0.0741,0.0204,0.008,0.0285,0.2326,0.0157,0.0467,0.0399
212.8,0.0966,0.0801,0.1192,0.0122,0.0952,0.1256,0.0741,0.0227,0.0089,0.0308,0.23,0.0155,0.0498,0.0392
213.0,0.0984,0.086,0.1127,0.0133,0.0917,0.1142,0.074,0.024,0.0093,0.0304,0.2517,0.0154,0.0441,0.0347
213.2,0.1044,0.0957,0.1055,0.0134,0.0881,0.0966,0.0691,0.0264,0.0097,0.0278,0.2791,0.0152,0.0375,0.0315
213.4,0.1074,0.106,0.097,0.0133,0.0842,0.0806,0.0631,0.0283,0.0099,0.025,0.3101,0.0148,0.0319,0.0282
213.6,0.1001,0.1199,0.0901,0.013,0.0746,0.0685,0.0635,0.0298,0.0101,0.0213,0.3461,0.014,0.0264,0.0225
213.8,0.094,0.1314,0.0816,0.012,0.0675,0.0564,0.0594,0.0329,0.0107,0.018,0.3794,0.0133,0.0231,0.0204
214.0,0.088,0.1429,0.0733,0.0111,0.0604,0.0458,0.055,0.0358,0.0111,0.0148,0.4116,0.0124,0.0198,0.018
214.2,0.0962,0.1245,0.078,0.0094,0.0541,0.0479,0.0512,0.0383,0.011,0.0158,0.4189,0.0129,0.0216,0.0202
214.4,0.1024,0.1047,0.0801,0.0079,0.0468,0.0483,0.0459,0.0414,0.0106,0.016,0.4385,0.0127,0.0225,0.0221
214.6,0.1025,0.0992,0.0922,0.0072,0.0473,0.052,0.0446,0.0398,0.0098,0.0169,0.4277,0.013,0.0244,0.0233
214.8,0.1027,0.0944,0.1069,0.0067,0.0472,0.0556,0.0436,0.0386,0.0091,0.0176,0.4139,0.0135,0.0261,0.0242
215.0,0.106,0.0794,0.1297,0.0058,0.049,0.0692,0.0435,0.0395,0.0092,0.0208,0.371,0.014,0.0344,0.0285
215.2,0.107,0.0666,0.1515,0.0051,0.0505,0.0843,0.042,0.0399,0.009,0.0241,0.3269,0.0144,0.045,0.0337
215.4,0.1071,0.0549,0.1769,0.0044,0.0513,0.1009,0.0402,0.0392,0.0087,0.0273,0.2788,0.0145,0.0569,0.0389
215.6,0.1058,0.0438,0.2016,0.0037,0.0505,0.1183,0.0374,0.0371,0.0083,0.0309,0.2335,0.0146,0.0704,0.0441
215.8,0.122,0.033,0.2083,0.0037,0.0443,0.1325,0.0344,0.0361,0.0079,0.0351,0.1977,0.0144,0.0768,0.0537
216.0,0.1384,0.0244,0.2106,0.0037,0.0381,0.1464,0.0314,0.0348,0.0074,0.0389,0.1648,0.014,0.083,0.0643
216.2,0.1521,0.0233,0.2027,0.0043,0.0365,0.1425,0.0318,0.037,0.0083,0.0384,0.1613,0.0138,0.0795,0.0684
216.4,0.1639,0.0244,0.1968,0.0049,0.036,0.139,0.0316,0.0388,0.0091,0.0385,0.1539,0.0136,0.076,0.0736
216.6,0.1941,0.0218,0.1782,0.0059,0.0318,0.1319,0.0314,0.0403,0.0095,0.0388,0.1542,0.0134,0.0683,0.0803
216.8,0.2266,0.0191,0.1582,0.0069,0.0282,0.1244,0.0308,0.041,0.0097,0.0391,0.1538,0.0129,0.0611,0.0881
217.0,0.2397,0.0175,0.1495,0.0084,0.0265,0.1245,0.0316,0.0387,0.0094,0.0381,0.1501,0.0134,0.057,0.0957
217.2,0.2512,0.0155,0.143,0.01,0.0243,0.1251,0.0328,0.036,0.0089,0.0373,0.1466,0.0139,0.0526,0.1028
217.4,0.2636,0.0137,0.1351,0.012,0.022,0.1253,0.034,0.0335,0.0084,0.0364,0.1428,0.0144,0.0487,0.1101
217.6,0.2758,0.0122,0.1293,0.0142,0.0202,0.1255,0.0351,0.0309,0.0078,0.0352,0.1378,0.0146,0.0444,0.117
217.8,0.2501,0.0118,0.1375,0.0143,0.0213,0.1234,0.0425,0.0367,0.0093,0.0352,0.1482,0.0156,0.0433,0.1106
218.0,0.2244,0.0115,0.1447,0.0143,0.0226,0.1202,0.0507,0.0433,0.0112,0.0352,0.1585,0.0164,0.0421,0.1049
218.2,0.1954,0.0118,0.1562,0.0197,0.023,0.1189,0.0607,0.0529,0.0129,0.0337,0.1733,0.0174,0.0353,0.0888
218.4,0.1692,0.0109,0.163,0.0268,0.0227,0.1154,0.0721,0.0644,0.0149,0.0314,0.1877,0.0183,0.0296,0.0738
218.6,0.1541,0.0109,0.1618,0.0313,0.0215,0.1066,0.0861,0.074,0.0171,0.0273,0.2077,0.0186,0.0232,0.0598
218.8,0.1378,0.0105,0.1568,0.0361,0.0197,0.0965,0.1014,0.085,0.0195,0.0234,0.2287,0.0188,0.0178,0.048
219.0,0.1326,0.0097,0.1413,0.0396,0.0169,0.0809,0.1092,0.1061,0.0238,0.0204,0.2518,0.0172,0.0126,0.0379
219.2,0.1177,0.0087,0.1279,0.0451,0.0148,0.0713,0.1081,0.1421,0.0316,0.0185,0.2563,0.016,0.0096,0.0324
219.4,0.1013,0.0074,0.1118,0.0515,0.0125,0.0616,0.104,0.1873,0.0404,0.0164,0.2577,0.0144,0.007,0.0266
219.6,0.0864,0.0066,0.0926,0.0587,0.0109,0.0496,0.0991,0.2341,0.0483,0.0147,0.2595,0.0128,0.005,0.0218
219.8,0.0808,0.0062,0.0844,0.0741,0.0101,0.047,0.0897,0.2488,0.0492,0.014,0.2584,0.0124,0.0041,0.0206
220.0,0.0704,0.0052,0.0723,0.0804,0.0083,0.0407,0.0772,0.2761,0.053,0.0119,0.2728,0.0107,0.0031,0.0179
220.2,0.0638,0.0054,0.0659,0.0627,0.0079,0.0383,0.0704,0.303,0.0582,0.0109,0.283,0.0096,0.0031,0.0178
220.4,0.0573,0.0055,0.0602,0.0484,0.0076,0.0358,0.0631,0.3271,0.0632,0.01,0.2927,0.0085,0.003,0.0175
220.6,0.0589,0.0062,0.0681,0.0466,0.0083,0.0398,0.0625,0.3204,0.0569,0.0111,0.2893,0.0087,0.0035,0.0199
220.8,0.061,0.0071,0.0795,0.0449,0.0092,0.0448,0.0622,0.3104,0.0513,0.0122,0.2819,0.0088,0.0041,0.0225
221.0,0.0639,0.0075,0.1015,0.0384,0.0101,0.0557,0.0678,0.3035,0.0504,0.0137,0.2468,0.009,0.0053,0.0263
221.2,0.0698,0.0081,0.1231,0.0305,0.0103,0.0624,0.0775,0.2755,0.0448,0.0141,0.2419,0.0087,0.0061,0.0271
221.4,0.081,0.0091,0.1404,0.0258,0.0109,0.0642,0.0917,0.2407,0.0397,0.0148,0.2375,0.0087,0.0068,0.0287
221.6,0.0906,0.0094,0.1607,0.0207,0.0104,0.0677,0.1035,0.216,0.0367,0.0144,0.2247,0.0084,0.0075,0.0292
221.8,0.1027,0.0094,0.1932,0.0155,0.0104,0.0762,0.11,0.1882,0.0338,0.0141,0.1992,0.0082,0.0083,0.0307
222.0,0.1195,0.01,0.236,0.0128,0.0113,0.0896,0.1176,0.1499,0.0281,0.0146,0.1589,0.0086,0.0097,0.0334
222.2,0.1404,0.0091,0.2705,0.011,0.0112,0.0982,0.1187,0.1182,0.0241,0.0153,0.1279,0.0089,0.01,0.0367
222.4,0.1586,0.0086,0.2936,0.0105,0.0107,0.0994,0.1248,0.0937,0.02,0.0151,0.1081,0.0094,0.01,0.0374
222.6,0.1619,0.008,0.2996,0.01,0.0101,0.0979,0.1276,0.0923,0.021,0.0145,0.1014,0.0097,0.0097,0.0363
222.8,0.1677,0.008,0.3053,0.0084,0.0105,0.0965,0.1308,0.0869,0.0214,0.0147,0.0922,0.0097,0.0102,0.0375
223.0,0.1846,0.0088,0.2902,0.0082,0.0113,0.0885,0.1302,0.0837,0.0207,0.0152,0.0983,0.0103,0.0102,0.04
223.2,0.1977,0.0099,0.2845,0.0081,0.0126,0.0836,0.1286,0.0784,0.0198,0.0159,0.0969,0.0111,0.0107,0.0422
223.4,0.2093,0.009,0.2709,0.0082,0.0119,0.0842,0.1223,0.0818,0.0216,0.0162,0.0997,0.0115,0.0105,0.043
223.6,0.2197,0.0082,0.2548,0.0086,0.0113,0.0836,0.1163,0.0869,0.0238,0.0165,0.1051,0.0121,0.0099,0.0433
223.8,0.2348,0.0082,0.2344,0.0092,0.0116,0.0782,0.111,0.0888,0.023,0.0167,0.1181,0.0126,0.0095,0.0439
224.0,0.2462,0.0083,0.2113,0.0101,0.0121,0.0725,0.1055,0.0919,0.0224,0.017,0.1356,0.0133,0.0092,0.0444
224.2,0.2543,0.0083,0.1922,0.0108,0.0122,0.0661,0.1003,0.095,0.0218,0.0169,0.1554,0.0136,0.0088,0.0442
224.4,0.2648,0.0081,0.1811,0.0109,0.0132,0.067,0.0987,0.1001,0.0227,0.018,0.1472,0.0128,0.0089,0.0466
224.6,0.2722,0.0079,0.17,0.0113,0.0146,0.0689,0.0968,0.1059,0.0237,0.0193,0.1394,0.012,0.0092,0.0488
224.8,0.2724,0.0066,0.1474,0.0131,0.0129,0.064,0.0971,0.1261,0.0278,0.0181,0.1442,0.0109,0.0089,0.0505
225.0,0.2459,0.0053,0.1221,0.0174,0.0108,0.0597,0.0869,0.1614,0.0342,0.0168,0.1793,0.0096,0.0071,0.0436
225.2,0.22,0.004,0.0951,0.0217,0.0085,0.0526,0.0754,0.1995,0.0405,0.0149,0.2175,0.0082,0.0053,0.0368
225.4,0.19,0.0036,0.082,0.0242,0.0078,0.047,0.0665,0.229,0.0429,0.0134,0.2507,0.0068,0.0045,0.0317
225.6,0.1649,0.0042,0.0732,0.0282,0.0084,0.0443,0.0617,0.2419,0.0432,0.0125,0.2819,0.0061,0.0038,0.0257
225.8,0.1395,0.0046,0.0638,0.0325,0.0082,0.0415,0.0602,0.2569,0.0474,0.0116,0.3051,0.0055,0.0033,0.02
226.0,0.1286,0.0043,0.0545,0.0377,0.0071,0.0417,0.0591,0.2639,0.0493,0.0105,0.3187,0.0048,0.0028,0.017
226.2,0.1182,0.0041,0.0455,0.0447,0.0063,0.0414,0.0587,0.2667,0.0507,0.0096,0.3331,0.0043,0.0024,0.0143
226.4,0.0932,0.0034,0.0336,0.0463,0.0049,0.0336,0.0489,0.2788,0.05,0.0073,0.3847,0.0035,0.0016,0.0102
226.6,0.073,0.0028,0.0245,0.0463,0.0037,0.0271,0.04,0.2861,0.0492,0.0055,0.4304,0.0029,0.0011,0.0074
226.8,0.0549,0.0021,0.0182,0.0454,0.003,0.0218,0.0283,0.3009,0.0511,0.0043,0.4616,0.0024,0.0007,0.0054
227.0,0.0503,0.0019,0.0158,0.043,0.0028,0.0193,0.0245,0.3247,0.0562,0.0038,0.4494,0.0023,0.0006,0.0054
227.2,0.055,0.0022,0.0156,0.0499,0.0036,0.0218,0.025,0.3247,0.0589,0.0043,0.429,0.0026,0.0008,0.0067
227.4,0.0602,0.0025,0.0156,0.0588,0.0048,0.0249,0.0254,0.3206,0.0609,0.0049,0.4093,0.0029,0.0009,0.0084
227.6,0.0816,0.0027,0.0193,0.0735,0.0061,0.033,0.0306,0.303,0.0657,0.0063,0.3612,0.0037,0.0013,0.0121
227.8,0.1015,0.0029,0.0215,0.0936,0.0072,0.0396,0.0349,0.2885,0.0706,0.0077,0.3095,0.0044,0.0017,0.0165
228.0,0.1151,0.0036,0.0245,0.1132,0.009,0.0438,0.0387,0.2747,0.0767,0.0093,0.2644,0.0052,0.0022,0.0197
228.2,0.1263,0.0042,0.0292,0.1293,0.0116,0.0492,0.0418,0.2648,0.0763,0.0112,0.2236,0.0059,0.0028,0.0238
228.4,0.1535,0.0052,0.037,0.1491,0.0149,0.0603,0.0477,0.2223,0.0707,0.015,0.1812,0.0071,0.0041,0.0319
228.6,0.1733,0.0059,0.0393,0.1662,0.0163,0.0595,0.0492,0.1966,0.0617,0.0179,0.1623,0.0075,0.0054,0.0389
228.8,0.2011,0.0075,0.0428,0.188,0.0193,0.064,0.0559,0.1535,0.0457,0.022,0.1412,0.0082,0.0072,0.0438
229.0,0.2239,0.0099,0.0442,0.2125,0.0263,0.072,0.0638,0.1098,0.0325,0.0273,0.1119,0.009,0.0094,0.0474
229.2,0.2349,0.0118,0.0452,0.2213,0.0293,0.0714,0.0691,0.0942,0.0269,0.0299,0.1008,0.0097,0.0102,0.0454
229.4,0.2453,0.014,0.0458,0.225,0.0325,0.0705,0.0742,0.0818,0.0225,0.0326,0.0904,0.0103,0.0112,0.0437
229.6,0.2398,0.0149,0.0437,0.2402,0.0352,0.0683,0.0773,0.0758,0.0203,0.0346,0.0846,0.0104,0.011,0.0439
229.8,0.2409,0.0143,0.0435,0.233,0.0366,0.07,0.0824,0.0707,0.018,0.0381,0.0843,0.0107,0.011,0.0464
230.0,0.2413,0.0137,0.0427,0.2267,0.0382,0.0711,0.0876,0.0653,0.0161,0.0422,0.0829,0.0109,0.0113,0.05
230.2,0.2407,0.0134,0.0392,0.2227,0.0413,0.0697,0.0879,0.0605,0.0166,0.0483,0.0839,0.0115,0.0115,0.0526
230.4,0.2444,0.0128,0.0352,0.2158,0.0447,0.0679,0.0867,0.0564,0.017,0.0552,0.0843,0.0121,0.012,0.0554
230.6,0.248,0.0124,0.0352,0.2039,0.0525,0.0755,0.0881,0.0463,0.0169,0.0646,0.0722,0.0136,0.0124,0.0584
230.8,0.2495,0.0121,0.0347,0.1915,0.0614,0.0827,0.0887,0.0378,0.0168,0.0742,0.0614,0.0149,0.0128,0.0615
231.0,0.2532,0.0116,0.037,0.1845,0.0576,0.0852,0.0918,0.0324,0.016,0.0806,0.0611,0.0149,0.012,0.062
231.2,0.2627,0.0109,0.0388,0.1769,0.0536,0.0869,0.0917,0.0276,0.0152,0.0874,0.059,0.0146,0.0112,0.0635
231.4,0.281,0.0098,0.0387,0.1748,0.0466,0.09,0.0965,0.023,0.0145,0.0882,0.0542,0.0142,0.0106,0.058
231.6,0.293,0.009,0.0365,0.1686,0.042,0.0894,0.0969,0.0224,0.0145,0.0896,0.0584,0.0138,0.0105,0.0555
231.8,0.312,0.0082,0.035,0.1681,0.0382,0.0881,0.0947,0.0216,0.0146,0.0886,0.0586,0.0131,0.0101,0.0491
232.0,0.2985,0.0074,0.0338,0.1806,0.0407,0.0892,0.0884,0.0217,0.0156,0.0905,0.0604,0.0124,0.0103,0.0504
232.2,0.2886,0.0067,0.0327,0.1974,0.0402,0.0909,0.0872,0.0213,0.0156,0.086,0.06,0.0115,0.0099,0.0519
232.4,0.267,0.0075,0.035,0.2071,0.0396,0.0907,0.0929,0.0252,0.0162,0.0776,0.0691,0.0113,0.0097,0.0511
232.6,0.2445,0.0084,0.0372,0.217,0.0385,0.0905,0.0978,0.0283,0.0162,0.0731,0.0781,0.0111,0.0095,0.0498
