time,no action,take cup,put down cup,fold tablecloth,pull down tablecloth,take washing up liquid,pour washing up liquid into cup,open tap,wash cup,rinse spoon,rinse cup,turn tap,pull down cup,take cereal bag,rinse sink,rinse hands,close tap,dry hands,take bottle,open bottle,take glass,pour water,drink water,put down bottle,fold cereal bag,put down glass,take container,put cereal bag into cereal box,close cereal box,open cupboard,put down cereal box,close cupboard,take tablecloth
31.7817,0.0026,0.014,0.0108,0.1181,0.3147,0.0061,0.0035,0.0016,0.0008,0.0003,0.0012,0.0043,0.0109,0.0738,0.0012,0.0018,0.0021,0.0151,0.0057,0.0032,0.0208,0.0013,0.0046,0.0056,0.0413,0.0015,0.0166,0.0292,0.0573,0.0346,0.0302,0.0431,0.1219
31.8652,0.0031,0.0091,0.0065,0.1373,0.3569,0.0036,0.0019,0.0008,0.0004,0.0001,0.0006,0.0023,0.0077,0.068,0.0007,0.0011,0.0011,0.0132,0.0039,0.0023,0.0136,0.001,0.0038,0.0038,0.0437,0.0009,0.0121,0.0276,0.0541,0.0264,0.0268,0.0321,0.1332
31.9486,0.0022,0.0057,0.0037,0.1379,0.3627,0.0018,0.0009,0.0003,0.0002,0.0001,0.0003,0.0009,0.0046,0.0798,0.0003,0.0005,0.0004,0.0096,0.0028,0.0015,0.0095,0.0007,0.0031,0.0025,0.0548,0.0006,0.0097,0.0334,0.0641,0.018,0.0321,0.0225,0.1329
32.032,0.0019,0.0048,0.0028,0.1326,0.3267,0.0014,0.0007,0.0002,0.0001,0.0,0.0002,0.0006,0.0033,0.095,0.0002,0.0003,0.0003,0.0098,0.0025,0.0014,0.0083,0.0006,0.0034,0.0023,0.0648,0.0005,0.0087,0.0389,0.075,0.0157,0.0405,0.0201,0.1363
32.1154,0.0019,0.0036,0.002,0.1314,0.3384,0.0011,0.0004,0.0001,0.0001,0.0,0.0001,0.0004,0.0025,0.0943,0.0001,0.0002,0.0002,0.0074,0.0022,0.0011,0.0072,0.0004,0.0029,0.0019,0.0595,0.0005,0.0081,0.0397,0.0679,0.0151,0.0405,0.0197,0.149
32.1988,0.0019,0.0027,0.0015,0.1423,0.3407,0.0009,0.0004,0.0001,0.0,0.0,0.0001,0.0002,0.0018,0.092,0.0001,0.0001,0.0001,0.0066,0.0019,0.0009,0.0058,0.0004,0.0029,0.0015,0.0566,0.0003,0.0069,0.0388,0.0626,0.012,0.0413,0.0156,0.1609
32.2822,0.0019,0.0026,0.0016,0.1395,0.3615,0.0009,0.0004,0.0001,0.0,0.0,0.0001,0.0002,0.0018,0.0805,0.0001,0.0001,0.0001,0.006,0.0018,0.0009,0.0054,0.0004,0.0031,0.0013,0.0485,0.0003,0.0074,0.0371,0.0572,0.0123,0.0425,0.0153,0.1692
32.3657,0.0019,0.0024,0.0016,0.1443,0.3758,0.0008,0.0004,0.0001,0.0001,0.0,0.0001,0.0002,0.0017,0.0699,0.0001,0.0001,0.0001,0.0065,0.0015,0.0008,0.0046,0.0005,0.0027,0.0011,0.0432,0.0003,0.0078,0.0351,0.0503,0.011,0.0414,0.0134,0.1804
32.4491,0.0016,0.0022,0.0015,0.158,0.3924,0.0008,0.0004,0.0001,0.0001,0.0,0.0001,0.0002,0.0016,0.0576,0.0001,0.0001,0.0001,0.0072,0.0011,0.0007,0.0037,0.0004,0.0024,0.0008,0.0391,0.0003,0.0065,0.0291,0.0412,0.0092,0.0372,0.0107,0.1936
32.5325,0.0015,0.0024,0.0016,0.1491,0.4013,0.0009,0.0004,0.0001,0.0001,0.0,0.0001,0.0003,0.0021,0.0569,0.0001,0.0002,0.0001,0.0074,0.0013,0.0008,0.0038,0.0006,0.0027,0.0009,0.0415,0.0003,0.0078,0.0324,0.0404,0.0074,0.0397,0.0085,0.1873
32.6159,0.0015,0.0026,0.0018,0.1391,0.4022,0.001,0.0005,0.0001,0.0001,0.0,0.0001,0.0003,0.0025,0.0589,0.0001,0.0002,0.0001,0.0084,0.0018,0.0011,0.0045,0.0007,0.0039,0.0012,0.0441,0.0004,0.0089,0.0346,0.0377,0.0084,0.0443,0.0095,0.1791
32.6993,0.0015,0.0034,0.0022,0.1246,0.3827,0.0012,0.0005,0.0001,0.0001,0.0,0.0001,0.0004,0.0029,0.0632,0.0002,0.0002,0.0001,0.0097,0.0024,0.0013,0.0056,0.0009,0.0054,0.0015,0.0479,0.0005,0.0102,0.0407,0.0381,0.0099,0.0523,0.011,0.1792
32.7828,0.0015,0.0037,0.0024,0.1213,0.3873,0.0013,0.0006,0.0001,0.0001,0.0,0.0001,0.0004,0.0038,0.0603,0.0002,0.0003,0.0002,0.0098,0.0029,0.0015,0.0062,0.0011,0.0065,0.0017,0.0477,0.0005,0.012,0.0419,0.0355,0.0107,0.0531,0.0115,0.1738
32.8662,0.0018,0.0033,0.0024,0.1263,0.4067,0.0013,0.0005,0.0001,0.0001,0.0,0.0001,0.0004,0.0039,0.0514,0.0002,0.0003,0.0002,0.0075,0.0026,0.0014,0.0059,0.0011,0.0057,0.0016,0.0415,0.0005,0.0123,0.0386,0.0308,0.0097,0.0467,0.0102,0.185
32.9496,0.0016,0.0033,0.0024,0.1258,0.4293,0.0011,0.0005,0.0001,0.0001,0.0,0.0001,0.0004,0.0038,0.0449,0.0002,0.0003,0.0002,0.007,0.0024,0.0014,0.0055,0.0011,0.0055,0.0015,0.0358,0.0005,0.0119,0.0357,0.0271,0.0089,0.0457,0.0093,0.1867
33.033,0.0014,0.0033,0.0025,0.1178,0.4299,0.0011,0.0005,0.0001,0.0001,0.0,0.0001,0.0003,0.0041,0.047,0.0002,0.0003,0.0002,0.0072,0.0025,0.0014,0.0057,0.001,0.0056,0.0015,0.0377,0.0005,0.0129,0.0373,0.028,0.0084,0.0498,0.0085,0.1829
33.1164,0.0013,0.0033,0.0024,0.1125,0.4423,0.0011,0.0005,0.0001,0.0001,0.0,0.0001,0.0003,0.0041,0.0461,0.0002,0.0003,0.0001,0.0081,0.0027,0.0014,0.0059,0.0009,0.0063,0.0016,0.0367,0.0006,0.0137,0.0372,0.0256,0.008,0.0489,0.0083,0.1795
33.1998,0.0012,0.0031,0.0021,0.1093,0.4554,0.0011,0.0004,0.0001,0.0001,0.0,0.0001,0.0003,0.0037,0.0461,0.0001,0.0003,0.0001,0.0073,0.0028,0.0013,0.0065,0.0009,0.0064,0.0017,0.0349,0.0006,0.0136,0.0347,0.0246,0.0084,0.0446,0.0086,0.1796
33.2833,0.0012,0.0031,0.0021,0.1073,0.4407,0.0011,0.0004,0.0001,0.0001,0.0,0.0001,0.0002,0.0035,0.0489,0.0001,0.0002,0.0001,0.0065,0.0032,0.0013,0.0074,0.001,0.0072,0.0018,0.0347,0.0007,0.0157,0.036,0.0256,0.0083,0.0457,0.0088,0.1868
33.3667,0.0011,0.003,0.0019,0.1126,0.4456,0.0012,0.0004,0.0001,0.0,0.0,0.0001,0.0002,0.003,0.0467,0.0001,0.0002,0.0001,0.0061,0.0028,0.001,0.0074,0.0007,0.0063,0.0015,0.0306,0.0007,0.0137,0.0313,0.0253,0.0088,0.0403,0.0095,0.1977
33.4501,0.0011,0.0026,0.0016,0.1187,0.4529,0.001,0.0003,0.0001,0.0,0.0,0.0001,0.0002,0.0024,0.0435,0.0001,0.0002,0.0001,0.0051,0.0021,0.0008,0.0064,0.0006,0.0047,0.0012,0.0278,0.0006,0.0127,0.0285,0.0255,0.0084,0.0361,0.0087,0.2059
33.5335,0.001,0.0022,0.0013,0.1236,0.4628,0.0008,0.0003,0.0,0.0,0.0,0.0,0.0001,0.002,0.0441,0.0001,0.0002,0.0001,0.0044,0.0017,0.0007,0.0057,0.0005,0.0035,0.001,0.0275,0.0005,0.0124,0.0259,0.0261,0.0071,0.031,0.0075,0.2057
33.6169,0.001,0.0019,0.0011,0.1272,0.4682,0.0007,0.0003,0.0,0.0,0.0,0.0,0.0001,0.0016,0.043,0.0001,0.0002,0.0,0.0043,0.0014,0.0006,0.0051,0.0004,0.0027,0.0009,0.0259,0.0005,0.0104,0.0237,0.026,0.0067,0.0268,0.0072,0.2119
33.7003,0.0009,0.0017,0.0009,0.1306,0.4647,0.0006,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0449,0.0001,0.0001,0.0,0.0041,0.0014,0.0006,0.0045,0.0004,0.0025,0.0008,0.0268,0.0004,0.0104,0.0244,0.0275,0.0061,0.0265,0.0065,0.2109
33.7837,0.0009,0.002,0.001,0.1313,0.4296,0.0005,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0015,0.053,0.0001,0.0001,0.0,0.0043,0.0015,0.0006,0.0048,0.0004,0.0027,0.0008,0.0309,0.0004,0.0111,0.028,0.0333,0.0059,0.0297,0.0063,0.2187
33.8672,0.0009,0.0019,0.0008,0.1322,0.4151,0.0005,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0014,0.057,0.0001,0.0001,0.0,0.0046,0.0014,0.0005,0.0042,0.0005,0.0028,0.0008,0.0322,0.0003,0.0108,0.0298,0.036,0.0058,0.0319,0.0064,0.2214
33.9506,0.0009,0.0017,0.0007,0.1392,0.3878,0.0004,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0013,0.0638,0.0001,0.0001,0.0,0.0043,0.0012,0.0005,0.0033,0.0004,0.0025,0.0007,0.0363,0.0003,0.01,0.0323,0.0415,0.0055,0.0358,0.0061,0.2229
34.034,0.0009,0.0016,0.0007,0.1475,0.3785,0.0004,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0013,0.0621,0.0001,0.0001,0.0,0.0051,0.001,0.0005,0.0025,0.0004,0.0022,0.0007,0.0376,0.0002,0.0087,0.0319,0.0399,0.005,0.0373,0.0056,0.2279
34.1174,0.0009,0.0014,0.0006,0.1408,0.3801,0.0004,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0646,0.0001,0.0002,0.0,0.0055,0.0009,0.0005,0.0021,0.0004,0.0022,0.0007,0.0413,0.0002,0.0089,0.0352,0.0439,0.0049,0.0411,0.0055,0.2158
34.2008,0.0009,0.0012,0.0005,0.1385,0.3738,0.0003,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0667,0.0001,0.0001,0.0,0.0058,0.0008,0.0005,0.0016,0.0003,0.002,0.0006,0.0451,0.0001,0.008,0.0384,0.0473,0.0042,0.045,0.0047,0.2116
34.2843,0.0008,0.0011,0.0005,0.1428,0.3646,0.0003,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0011,0.0677,0.0001,0.0001,0.0,0.0067,0.0007,0.0005,0.0013,0.0003,0.002,0.0006,0.0496,0.0001,0.0076,0.0391,0.0476,0.0038,0.048,0.0043,0.208
34.3677,0.0008,0.0011,0.0005,0.1417,0.365,0.0002,0.0003,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0669,0.0001,0.0002,0.0,0.0076,0.0007,0.0006,0.0011,0.0003,0.002,0.0006,0.0511,0.0001,0.0068,0.0418,0.0473,0.004,0.0536,0.0046,0.1998
34.4511,0.0008,0.0012,0.0006,0.137,0.3337,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0773,0.0,0.0002,0.0,0.0076,0.0007,0.0007,0.0011,0.0003,0.0023,0.0007,0.0587,0.0001,0.0077,0.0473,0.0555,0.0041,0.0663,0.0049,0.1894
34.5345,0.0008,0.0012,0.0005,0.1284,0.331,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0011,0.0861,0.0,0.0001,0.0,0.0084,0.0007,0.0007,0.0011,0.0003,0.0026,0.0007,0.065,0.0001,0.0073,0.0466,0.0557,0.0042,0.0745,0.0051,0.177
34.6179,0.0008,0.0012,0.0005,0.1224,0.3199,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0001,0.001,0.0965,0.0,0.0002,0.0,0.0083,0.0008,0.0008,0.0013,0.0003,0.0029,0.0008,0.0697,0.0001,0.0074,0.0461,0.0575,0.0045,0.083,0.0055,0.1678
34.7013,0.0009,0.0015,0.0007,0.116,0.2929,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0001,0.0011,0.1077,0.0,0.0002,0.0,0.0086,0.0011,0.0011,0.0018,0.0003,0.004,0.0011,0.0736,0.0001,0.0092,0.0489,0.0642,0.0049,0.0935,0.0059,0.1598
34.7848,0.001,0.002,0.001,0.1082,0.3058,0.0003,0.0003,0.0,0.0001,0.0,0.0001,0.0001,0.0014,0.1092,0.0,0.0003,0.0,0.0102,0.0015,0.0015,0.0025,0.0003,0.005,0.0013,0.0706,0.0002,0.0117,0.0477,0.0657,0.0055,0.093,0.0068,0.1467
34.8682,0.0012,0.0029,0.0013,0.0918,0.2826,0.0004,0.0003,0.0,0.0001,0.0,0.0001,0.0002,0.0016,0.1248,0.0001,0.0004,0.0001,0.0112,0.0024,0.002,0.0041,0.0004,0.0063,0.0017,0.0728,0.0003,0.0164,0.051,0.0771,0.0069,0.1063,0.0085,0.1249
34.9516,0.0012,0.0046,0.0021,0.0822,0.2619,0.0005,0.0004,0.0001,0.0001,0.0,0.0001,0.0002,0.0021,0.1368,0.0001,0.0005,0.0001,0.0141,0.0035,0.0028,0.0061,0.0004,0.008,0.0026,0.0737,0.0005,0.0197,0.051,0.0795,0.0082,0.1131,0.0102,0.1135
35.035,0.0013,0.0075,0.0032,0.0726,0.2508,0.0008,0.0006,0.0001,0.0001,0.0,0.0001,0.0003,0.0027,0.1395,0.0001,0.0006,0.0001,0.0186,0.0052,0.0038,0.0095,0.0005,0.0106,0.0037,0.0666,0.0007,0.0275,0.0495,0.0773,0.013,0.1115,0.016,0.1053
35.1184,0.0015,0.012,0.0047,0.0586,0.2591,0.0012,0.0007,0.0001,0.0001,0.0,0.0002,0.0005,0.004,0.1344,0.0001,0.0009,0.0002,0.0242,0.0075,0.0045,0.0143,0.0006,0.0135,0.0045,0.0553,0.001,0.0372,0.0479,0.0736,0.0189,0.1054,0.0232,0.0901
35.2018,0.0016,0.0187,0.007,0.0458,0.2322,0.0017,0.0009,0.0002,0.0001,0.0,0.0002,0.0008,0.005,0.1265,0.0001,0.0012,0.0003,0.0318,0.0111,0.0053,0.0237,0.0008,0.0203,0.0062,0.0495,0.0016,0.0481,0.0474,0.071,0.0286,0.1057,0.0353,0.0712
35.2852,0.0014,0.0255,0.0096,0.0391,0.2275,0.0025,0.0013,0.0002,0.0002,0.0001,0.0002,0.001,0.0066,0.1176,0.0001,0.0015,0.0004,0.0375,0.0136,0.006,0.0303,0.0007,0.0265,0.0081,0.0422,0.0021,0.0512,0.0468,0.0604,0.0352,0.101,0.0416,0.0621
35.3687,0.0014,0.0316,0.0141,0.034,0.2242,0.0037,0.0015,0.0004,0.0003,0.0001,0.0003,0.0017,0.0079,0.096,0.0002,0.0019,0.0006,0.0452,0.0163,0.0068,0.0354,0.001,0.0323,0.0111,0.0332,0.0029,0.058,0.0416,0.0541,0.0439,0.091,0.0519,0.0555
35.4521,0.0013,0.0336,0.0165,0.0283,0.216,0.0046,0.0016,0.0006,0.0002,0.0001,0.0003,0.0022,0.0088,0.0819,0.0002,0.002,0.0009,0.0493,0.0192,0.007,0.038,0.0011,0.0372,0.0131,0.0275,0.0033,0.0698,0.0381,0.0466,0.0567,0.0795,0.0676,0.0471
35.5355,0.0012,0.0371,0.0184,0.0258,0.2199,0.0061,0.0018,0.0006,0.0002,0.0001,0.0003,0.0023,0.0093,0.0753,0.0002,0.0019,0.0009,0.0536,0.0207,0.0061,0.0383,0.001,0.0375,0.0134,0.0239,0.0032,0.0736,0.0344,0.0412,0.0623,0.0701,0.0753,0.044
35.6189,0.001,0.0382,0.0199,0.0235,0.2175,0.007,0.0019,0.0006,0.0002,0.0001,0.0003,0.0023,0.01,0.0753,0.0002,0.0018,0.0009,0.0555,0.0226,0.0061,0.0379,0.0009,0.0451,0.0142,0.023,0.0031,0.0682,0.0348,0.0389,0.0631,0.07,0.0752,0.0407
35.7023,0.0009,0.039,0.023,0.0241,0.2228,0.0084,0.0021,0.0006,0.0003,0.0001,0.0003,0.0021,0.0105,0.0704,0.0002,0.0015,0.0009,0.0519,0.0231,0.0058,0.033,0.0009,0.0493,0.0145,0.0213,0.0032,0.0681,0.0319,0.0357,0.0649,0.0704,0.0756,0.0435
35.7858,0.0009,0.0334,0.0203,0.0262,0.2502,0.0082,0.0019,0.0006,0.0003,0.0001,0.0002,0.0022,0.0097,0.0661,0.0002,0.0014,0.0009,0.0506,0.0226,0.0052,0.0283,0.0008,0.0529,0.0131,0.0205,0.0026,0.0634,0.0309,0.0347,0.0622,0.0699,0.0718,0.0475
35.8692,0.0009,0.0298,0.02,0.0281,0.2844,0.007,0.0014,0.0005,0.0002,0.0001,0.0002,0.0016,0.0095,0.0637,0.0001,0.0012,0.0007,0.0473,0.0213,0.0049,0.0263,0.0007,0.0607,0.0119,0.0205,0.0026,0.0554,0.0284,0.0331,0.0524,0.0737,0.0606,0.0506
35.9526,0.0009,0.0235,0.0179,0.033,0.2899,0.0059,0.0011,0.0004,0.0002,0.0,0.0001,0.0012,0.008,0.0741,0.0001,0.0009,0.0005,0.04,0.0214,0.0052,0.0222,0.0007,0.0623,0.013,0.025,0.0023,0.0465,0.0304,0.0391,0.042,0.0848,0.0495,0.0579
36.036,0.0009,0.0197,0.0154,0.0404,0.3308,0.0047,0.0009,0.0003,0.0002,0.0,0.0001,0.001,0.0074,0.0751,0.0001,0.0007,0.0004,0.0335,0.0188,0.0051,0.0184,0.0006,0.0543,0.011,0.0258,0.0019,0.0412,0.0279,0.0407,0.0313,0.0841,0.0371,0.0703
36.1194,0.0008,0.0167,0.0136,0.0459,0.3657,0.004,0.0007,0.0002,0.0002,0.0,0.0001,0.0009,0.0061,0.0714,0.0001,0.0006,0.0004,0.0312,0.018,0.0048,0.016,0.0006,0.0462,0.0089,0.0264,0.0016,0.0412,0.0239,0.0416,0.0244,0.0775,0.0297,0.0806
36.2028,0.0008,0.0155,0.0118,0.0442,0.3577,0.0033,0.0006,0.0002,0.0002,0.0,0.0001,0.0007,0.006,0.082,0.0001,0.0005,0.0003,0.0306,0.0182,0.0048,0.0149,0.0005,0.0459,0.0079,0.03,0.0014,0.0377,0.0264,0.0451,0.0203,0.0881,0.0247,0.0798
36.2863,0.0007,0.0141,0.011,0.0462,0.3656,0.0028,0.0005,0.0002,0.0002,0.0,0.0001,0.0006,0.0058,0.0816,0.0001,0.0005,0.0002,0.0318,0.0161,0.005,0.0131,0.0005,0.0429,0.0074,0.0331,0.0013,0.0323,0.0271,0.0501,0.0168,0.091,0.0203,0.0808
36.3697,0.0007,0.0131,0.0106,0.051,0.392,0.0022,0.0004,0.0001,0.0002,0.0,0.0001,0.0006,0.0055,0.0705,0.0001,0.0006,0.0002,0.0308,0.0153,0.0051,0.0123,0.0005,0.0367,0.0071,0.0319,0.0013,0.0289,0.0242,0.047,0.0164,0.0864,0.0197,0.0884
36.4531,0.0008,0.0124,0.0098,0.0553,0.3774,0.0021,0.0004,0.0001,0.0002,0.0,0.0001,0.0007,0.0052,0.07,0.0001,0.0005,0.0002,0.0312,0.0163,0.0054,0.0125,0.0006,0.0315,0.0076,0.0336,0.0013,0.029,0.0233,0.0511,0.0164,0.0869,0.0203,0.0977
36.5365,0.001,0.0102,0.0075,0.0659,0.3954,0.0018,0.0003,0.0001,0.0001,0.0,0.0001,0.0006,0.0046,0.0648,0.0,0.0005,0.0002,0.034,0.0139,0.0051,0.0112,0.0007,0.0267,0.0072,0.0333,0.0011,0.0254,0.0215,0.0502,0.0152,0.0731,0.0199,0.1083
36.6199,0.001,0.0099,0.0074,0.0692,0.3984,0.0017,0.0003,0.0001,0.0001,0.0,0.0001,0.0006,0.0047,0.0635,0.0001,0.0006,0.0002,0.0322,0.0133,0.0048,0.0108,0.0006,0.0227,0.0072,0.032,0.0011,0.026,0.0202,0.0493,0.0162,0.0704,0.0212,0.1142
36.7033,0.001,0.01,0.0075,0.067,0.3737,0.0018,0.0003,0.0001,0.0001,0.0,0.0001,0.0008,0.0047,0.071,0.0001,0.0006,0.0002,0.0327,0.0149,0.0053,0.0115,0.0008,0.0226,0.0081,0.035,0.0012,0.0293,0.0219,0.055,0.0164,0.0709,0.0213,0.1141
36.7867,0.001,0.0116,0.0084,0.0575,0.3495,0.0022,0.0004,0.0002,0.0001,0.0,0.0001,0.001,0.0056,0.0759,0.0001,0.0007,0.0003,0.0345,0.0177,0.006,0.0139,0.0009,0.026,0.0089,0.0355,0.0014,0.0372,0.0232,0.0559,0.02,0.0733,0.026,0.1051
36.8702,0.001,0.0118,0.008,0.0522,0.3316,0.0025,0.0004,0.0002,0.0002,0.0,0.0001,0.001,0.0057,0.0842,0.0001,0.0009,0.0003,0.034,0.0192,0.0061,0.0155,0.0009,0.027,0.0093,0.0365,0.0015,0.0445,0.0239,0.0561,0.0217,0.0741,0.028,0.1016
36.9536,0.001,0.0124,0.0086,0.0465,0.2924,0.0025,0.0005,0.0002,0.0002,0.0,0.0001,0.001,0.0058,0.0961,0.0001,0.0009,0.0004,0.0358,0.0187,0.0066,0.0154,0.001,0.0313,0.0111,0.0402,0.0018,0.046,0.0268,0.062,0.0248,0.0848,0.0327,0.0921
37.037,0.001,0.0126,0.0083,0.0428,0.2613,0.0027,0.0006,0.0002,0.0002,0.0,0.0001,0.0011,0.0057,0.107,0.0001,0.0008,0.0004,0.0309,0.0191,0.0071,0.016,0.001,0.0332,0.0105,0.0444,0.0017,0.0498,0.0296,0.071,0.0282,0.0894,0.037,0.0861
37.1204,0.001,0.0141,0.0086,0.0419,0.2377,0.0034,0.0007,0.0003,0.0002,0.0,0.0001,0.0011,0.0058,0.1152,0.0001,0.0008,0.0004,0.0293,0.0213,0.0073,0.0181,0.001,0.0351,0.01,0.0416,0.0018,0.0589,0.0285,0.0673,0.0304,0.0905,0.0395,0.0878
37.2038,0.0011,0.0151,0.0087,0.0362,0.2018,0.004,0.0009,0.0003,0.0002,0.0,0.0001,0.0012,0.0063,0.1335,0.0001,0.0009,0.0005,0.0301,0.022,0.0074,0.0176,0.0011,0.0397,0.0096,0.044,0.0017,0.0657,0.0313,0.0716,0.0308,0.0995,0.0396,0.0775
37.2873,0.0009,0.017,0.0097,0.0315,0.192,0.0048,0.0011,0.0004,0.0002,0.0,0.0001,0.0013,0.0073,0.1348,0.0001,0.0011,0.0006,0.0301,0.0229,0.0068,0.0172,0.0012,0.0467,0.0087,0.0414,0.0019,0.0733,0.0307,0.0637,0.0351,0.1046,0.044,0.0689
37.3707,0.0007,0.0193,0.0112,0.023,0.1727,0.0056,0.0013,0.0005,0.0003,0.0,0.0002,0.0014,0.0091,0.1376,0.0001,0.0012,0.0007,0.0274,0.0249,0.0061,0.0199,0.0011,0.0582,0.0082,0.0389,0.0021,0.0828,0.0335,0.0599,0.0372,0.1152,0.0458,0.0539
37.4541,0.0007,0.0223,0.0126,0.0203,0.1626,0.0064,0.0014,0.0005,0.0003,0.0,0.0002,0.0016,0.0104,0.1285,0.0001,0.0012,0.0009,0.0272,0.0253,0.0059,0.0241,0.0012,0.0786,0.0078,0.0352,0.0025,0.0968,0.0308,0.051,0.0395,0.108,0.0494,0.0466
37.5375,0.0007,0.0254,0.0145,0.0208,0.1587,0.0065,0.0016,0.0005,0.0004,0.0,0.0002,0.0017,0.012,0.12,0.0002,0.0013,0.0008,0.0255,0.0239,0.0058,0.0267,0.0012,0.0874,0.0076,0.0337,0.0031,0.1026,0.0295,0.0474,0.0405,0.1048,0.0509,0.0439
37.6209,0.0007,0.0281,0.0172,0.0218,0.1557,0.0064,0.0017,0.0005,0.0004,0.0001,0.0002,0.0016,0.0122,0.1128,0.0002,0.0013,0.0008,0.0258,0.0233,0.006,0.0279,0.0014,0.092,0.0081,0.0328,0.0039,0.1106,0.0272,0.0434,0.0405,0.1014,0.0513,0.0428
37.7043,0.0006,0.0301,0.0214,0.0221,0.1543,0.0067,0.0019,0.0005,0.0005,0.0001,0.0003,0.0019,0.0134,0.1028,0.0002,0.0015,0.0009,0.0251,0.0246,0.0065,0.0279,0.0018,0.09,0.0094,0.0296,0.0046,0.1216,0.0255,0.0415,0.0434,0.0929,0.0559,0.0406
37.7878,0.0006,0.031,0.0237,0.0232,0.1641,0.0075,0.002,0.0006,0.0005,0.0001,0.0003,0.0021,0.0176,0.0872,0.0002,0.0019,0.001,0.0216,0.0257,0.0062,0.0295,0.0021,0.0929,0.0093,0.0245,0.0051,0.1383,0.0232,0.0347,0.0465,0.0788,0.0581,0.0401
37.8712,0.0005,0.0354,0.03,0.0235,0.1722,0.0081,0.0023,0.0007,0.0006,0.0001,0.0004,0.0024,0.0216,0.0709,0.0003,0.0022,0.0012,0.0209,0.0257,0.0059,0.0319,0.0025,0.0921,0.0095,0.0188,0.0062,0.1601,0.019,0.0275,0.0459,0.0649,0.058,0.0385
37.9546,0.0006,0.041,0.0352,0.0236,0.1784,0.0079,0.0026,0.001,0.0009,0.0002,0.0005,0.0034,0.0249,0.0553,0.0004,0.0027,0.0016,0.0194,0.0261,0.0059,0.0367,0.0037,0.0937,0.0098,0.0148,0.0071,0.1775,0.0163,0.0217,0.0434,0.0502,0.0562,0.0373
38.038,0.0005,0.0429,0.0407,0.0229,0.1848,0.0088,0.0029,0.0012,0.001,0.0002,0.0007,0.0046,0.0268,0.0396,0.0005,0.003,0.0021,0.0177,0.0248,0.0055,0.0386,0.0044,0.0975,0.0095,0.0104,0.0082,0.1935,0.0121,0.0151,0.048,0.0357,0.0615,0.0342
38.1214,0.0005,0.0436,0.0425,0.0222,0.1732,0.0096,0.0032,0.0015,0.0012,0.0003,0.0008,0.0057,0.027,0.0313,0.0006,0.0034,0.0026,0.0154,0.0229,0.0051,0.0443,0.0057,0.0943,0.009,0.0079,0.0096,0.2251,0.0101,0.0119,0.0476,0.0277,0.061,0.0328
38.2048,0.0005,0.0428,0.0419,0.0214,0.1568,0.0115,0.0037,0.002,0.0014,0.0004,0.0011,0.0074,0.0252,0.0272,0.0008,0.0042,0.0033,0.0142,0.0235,0.0055,0.0482,0.0075,0.0938,0.0085,0.0068,0.011,0.2492,0.0083,0.0101,0.0474,0.0223,0.0605,0.0317
38.2882,0.0005,0.0421,0.0402,0.0191,0.1356,0.014,0.0046,0.0023,0.0016,0.0006,0.0014,0.0087,0.0251,0.0276,0.001,0.0053,0.0038,0.0129,0.024,0.0058,0.0519,0.0097,0.0867,0.0081,0.0066,0.012,0.278,0.0084,0.0104,0.0446,0.0222,0.0564,0.0289
38.3717,0.0005,0.0394,0.0367,0.0174,0.1341,0.0181,0.0055,0.003,0.0017,0.0008,0.0015,0.0101,0.0274,0.0245,0.0012,0.0065,0.0049,0.0119,0.0242,0.0051,0.0516,0.0116,0.0829,0.0073,0.0056,0.0111,0.2945,0.0078,0.0088,0.0431,0.0198,0.0546,0.0266
38.4551,0.0004,0.038,0.0329,0.0164,0.1311,0.0256,0.0072,0.0042,0.002,0.0013,0.0019,0.0132,0.0321,0.0207,0.0017,0.0088,0.0068,0.0108,0.0244,0.0044,0.0564,0.013,0.0809,0.0063,0.0046,0.0102,0.2998,0.0073,0.0073,0.039,0.0169,0.0491,0.0255
38.5385,0.0005,0.0358,0.03,0.0166,0.1287,0.032,0.0086,0.0048,0.0021,0.0016,0.0022,0.0151,0.0345,0.0179,0.002,0.0098,0.0079,0.0103,0.0237,0.0036,0.0606,0.0127,0.0824,0.0057,0.0041,0.0109,0.3007,0.0068,0.0062,0.035,0.0156,0.0453,0.0263
38.6219,0.0005,0.0355,0.028,0.0162,0.1263,0.035,0.0094,0.0051,0.0022,0.0017,0.0024,0.0171,0.0334,0.0181,0.002,0.0103,0.0084,0.0101,0.0226,0.0033,0.0652,0.0127,0.0803,0.0049,0.0043,0.0109,0.3032,0.0072,0.0064,0.0326,0.0161,0.0429,0.0255
